Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Payment Mode,AvgDeivery
7497,CA-2020-121048,"Tuesday, July 14, 2020","Saturday, July 18, 2020",Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,West,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",307.69,3,49.8042,COD,4
7512,US-2020-161935,"Tuesday, July 14, 2020","Saturday, July 18, 2020",Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",421.92,5,148.845,Online,4
7500,CA-2020-121048,"Tuesday, July 14, 2020","Saturday, July 18, 2020",Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,West,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",117.84,3,7.9128,COD,4
2440,CA-2020-139948,"Friday, July 17, 2020","Wednesday, July 22, 2020",Standard Class,SW-20455,Shaun Weien,Consumer,United States,Tampa,Florida,South,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",92.904,2,2.1736,COD,5
4528,US-2020-105046,"Friday, July 17, 2020","Thursday, July 23, 2020",Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,East,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,128.08,4,14.4596,COD,6
9321,US-2020-108343,"Monday, July 20, 2020","Saturday, July 25, 2020",Standard Class,AR-10825,Anthony Rawles,Corporate,United States,New York City,New York,East,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,232.92,4,31.2664,Cards,5
580,CA-2020-118640,"Monday, July 20, 2020","Sunday, July 26, 2020",Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",106.792,1,-5.7148,Online,6
6586,CA-2020-104731,"Tuesday, July 21, 2020","Monday, July 27, 2020",Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,South,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,99.8,5,3.872,Cards,6
5297,CA-2020-108791,"Monday, July 27, 2020","Friday, July 31, 2020",Standard Class,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,112.89,1,4.0203,COD,4
9185,CA-2020-156776,"Friday, August 7, 2020","Tuesday, August 11, 2020",Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",100.75,1,15.525,COD,4
2189,CA-2020-143063,"Monday, August 10, 2020","Saturday, August 15, 2020",Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Indiana,Central,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",139.3,2,25.473,COD,5
7902,CA-2020-128363,"Thursday, August 13, 2020","Tuesday, August 18, 2020",Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,South,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,132.984,1,0,Cards,5
7188,CA-2020-133102,"Monday, August 17, 2020","Monday, August 24, 2020",Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,144.784,2,-22.2388,Online,7
6212,CA-2020-119809,"Tuesday, August 18, 2020","Tuesday, August 25, 2020",Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,West,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",101.94,3,22.4196,Cards,7
3606,CA-2020-112956,"Friday, August 21, 2020","Thursday, August 27, 2020",Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,East,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",122.92,4,31.2528,Online,6
9902,CA-2020-117646,"Friday, August 21, 2020","Tuesday, August 25, 2020",Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,Colorado,West,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",121.752,3,7.11,Cards,4
3605,CA-2020-112956,"Friday, August 21, 2020","Thursday, August 27, 2020",Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",136.16,2,8.5544,Online,6
8129,CA-2020-157350,"Wednesday, August 26, 2020","Tuesday, September 1, 2020",Standard Class,DP-13000,Darren Powers,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",149.96,5,-43.848,Online,6
9386,CA-2020-163097,"Thursday, August 27, 2020","Monday, August 31, 2020",Standard Class,SF-20200,Sarah Foster,Consumer,United States,Mesa,Arizona,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,167.576,8,33.1584,COD,4
8116,CA-2020-101014,"Saturday, August 29, 2020","Friday, September 4, 2020",Standard Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,West,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,180.02,3,41.4456,COD,6
702,CA-2020-114552,"Wednesday, September 2, 2020","Tuesday, September 8, 2020",Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Cleveland,Ohio,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",131.072,3,4.1448,Cards,6
1948,CA-2020-157987,"Wednesday, September 2, 2020","Sunday, September 6, 2020",Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,East,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,125.54,2,3.462,Online,4
6351,CA-2020-161557,"Thursday, September 3, 2020","Tuesday, September 8, 2020",Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Dallas,Texas,Central,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,142.4,5,-105.69,Online,5
6005,CA-2020-107244,"Monday, September 7, 2020","Friday, September 11, 2020",Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Los Angeles,California,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",137.76,4,8.2992,COD,4
533,US-2020-129441,"Monday, September 7, 2020","Friday, September 11, 2020",Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Los Angeles,California,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,142.94,3,2.397,COD,4
1218,US-2020-118087,"Wednesday, September 9, 2020","Sunday, September 13, 2020",Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",88.024,2,1.7024,COD,4
4626,CA-2020-147228,"Wednesday, September 9, 2020","Monday, September 14, 2020",Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,South,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,151.136,3,4.2408,COD,5
7285,CA-2020-169439,"Wednesday, September 9, 2020","Sunday, September 13, 2020",Standard Class,LC-17140,Logan Currie,Consumer,United States,Cleveland,Ohio,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",171.112,2,-9.0904,Online,4
6517,US-2020-116652,"Tuesday, September 15, 2020","Saturday, September 19, 2020",Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",549.9,5,105.98,Online,4
627,CA-2020-163020,"Tuesday, September 15, 2020","Saturday, September 19, 2020",Standard Class,MO-17800,Meg O'Connel,Home Office,United States,New York City,New York,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",124.56,7,12.0904,Online,4
6756,CA-2020-124205,"Tuesday, September 15, 2020","Saturday, September 19, 2020",Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",165.4,5,18.96,Cards,4
3914,CA-2020-148068,"Friday, September 18, 2020","Friday, September 25, 2020",Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,102.82,2,3.2406,Cards,7
6894,CA-2020-164756,"Friday, September 18, 2020","Tuesday, September 22, 2020",Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",146.32,4,6.9088,Cards,4
6121,CA-2020-143378,"Saturday, September 19, 2020","Friday, September 25, 2020",Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",430.216,8,61.3824,Cards,6
1269,CA-2020-121412,"Wednesday, September 23, 2020","Sunday, September 27, 2020",Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Louisville,Colorado,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,133.328,3,3.666,COD,4
718,CA-2020-108910,"Thursday, September 24, 2020","Tuesday, September 29, 2020",Standard Class,KC-16540,Kelly Collister,Consumer,United States,Newark,Ohio,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",129.056,3,24.4758,COD,5
365,CA-2020-144904,"Friday, September 25, 2020","Thursday, October 1, 2020",Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,East,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,164.12,8,20.7328,Cards,6
5462,CA-2020-101574,"Monday, September 28, 2020","Sunday, October 4, 2020",Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Los Angeles,California,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,80.24,3,4.4352,Cards,6
751,CA-2020-126074,"Friday, October 2, 2020","Tuesday, October 6, 2020",Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,Central,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,204.74,11,56.7864,COD,4
7206,CA-2020-137414,"Friday, October 2, 2020","Tuesday, October 6, 2020",Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,139.46,2,5.9364,Cards,4
5582,CA-2020-163818,"Sunday, October 4, 2020","Thursday, October 8, 2020",Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Clinton,Maryland,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,136.98,1,8.5914,COD,4
7959,CA-2020-131807,"Monday, October 5, 2020","Saturday, October 10, 2020",Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,West,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,108.9,5,26.973,Online,5
3051,US-2020-148054,"Tuesday, October 6, 2020","Sunday, October 11, 2020",Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,110.96,2,2.9372,Online,5
8424,CA-2020-150091,"Monday, October 12, 2020","Friday, October 16, 2020",Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,East,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,133.48,2,17.4064,Online,4
6837,CA-2020-142643,"Thursday, October 15, 2020","Tuesday, October 20, 2020",Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,West,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",107.72,1,9.3152,COD,5
423,CA-2020-125388,"Monday, October 19, 2020","Friday, October 23, 2020",Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,East,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",157.56,4,14.7056,COD,4
528,CA-2020-113558,"Wednesday, October 21, 2020","Monday, October 26, 2020",Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,South,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",167.696,3,5.1408,COD,5
2895,CA-2020-139913,"Friday, October 23, 2020","Thursday, October 29, 2020",Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,East,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",141.08,11,29.0136,COD,6
1494,CA-2020-139661,"Friday, October 30, 2020","Tuesday, November 3, 2020",Standard Class,JW-15220,Jane Waco,Corporate,United States,Vancouver,Washington,West,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,115.64,2,3.6632,Online,4
1743,CA-2020-152807,"Friday, October 30, 2020","Tuesday, November 3, 2020",Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",110.168,2,0.9856,Online,4
5503,CA-2020-127782,"Monday, November 2, 2020","Friday, November 6, 2020",Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,122.312,1,0.6624,Cards,4
2803,CA-2020-143329,"Tuesday, November 3, 2020","Sunday, November 8, 2020",Standard Class,DL-13330,Denise Leinenbach,Consumer,United States,Las Cruces,New Mexico,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,162.37,3,17.3754,Online,5
1230,CA-2020-100013,"Friday, November 6, 2020","Wednesday, November 11, 2020",Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,111.73,1,2.9682,COD,5
8432,CA-2020-155621,"Sunday, November 8, 2020","Friday, November 13, 2020",Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Baltimore,Maryland,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,291.2,10,112.422,Online,5
4611,US-2020-141852,"Monday, November 9, 2020","Saturday, November 14, 2020",Standard Class,JE-15745,Joel Eaton,Consumer,United States,Oceanside,California,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,156.12,8,20.7328,Cards,5
3140,CA-2020-164168,"Thursday, November 12, 2020","Wednesday, November 18, 2020",Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,Central,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",114.848,3,-17.7072,Cards,6
4075,CA-2020-108112,"Sunday, November 15, 2020","Friday, November 20, 2020",Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Miramar,Florida,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",243.064,4,55.016,Cards,5
4076,CA-2020-108112,"Sunday, November 15, 2020","Friday, November 20, 2020",Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Miramar,Florida,South,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",378.136,4,0,Online,5
9666,CA-2020-157448,"Monday, November 16, 2020","Friday, November 20, 2020",Standard Class,LC-16885,Lena Creighton,Consumer,United States,Los Angeles,California,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,145.94,3,23.988,COD,4
9667,CA-2020-157448,"Monday, November 16, 2020","Friday, November 20, 2020",Standard Class,LC-16885,Lena Creighton,Consumer,United States,Los Angeles,California,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,94.42,3,4.4712,COD,4
7589,CA-2020-122945,"Monday, November 16, 2020","Sunday, November 22, 2020",Standard Class,MB-18085,Mick Brown,Consumer,United States,Roseville,California,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,100.31,3,5.193,COD,6
8192,US-2020-155866,"Tuesday, November 17, 2020","Saturday, November 21, 2020",Standard Class,CC-12370,Christopher Conant,Consumer,United States,New York City,New York,East,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",200.76,4,76.9816,COD,4
2930,CA-2020-143434,"Wednesday, November 18, 2020","Tuesday, November 24, 2020",Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Saginaw,Michigan,Central,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",118.76,4,8.2992,COD,6
2552,CA-2020-101042,"Thursday, November 19, 2020","Monday, November 23, 2020",Standard Class,AB-10105,Adrian Barton,Consumer,United States,Henderson,Kentucky,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",862.88,6,213.6888,Cards,4
2945,CA-2020-126242,"Thursday, November 19, 2020","Tuesday, November 24, 2020",Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Los Angeles,California,West,FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",130.7,1,7.106,Cards,5
1813,US-2020-161193,"Friday, November 20, 2020","Thursday, November 26, 2020",Standard Class,BT-11680,Brian Thompson,Consumer,United States,Newark,Ohio,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",127.6,5,28.13,COD,6
1814,US-2020-161193,"Friday, November 20, 2020","Thursday, November 26, 2020",Standard Class,BT-11680,Brian Thompson,Consumer,United States,Newark,Ohio,East,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",123.656,2,1.5714,COD,6
4841,CA-2020-154123,"Friday, November 20, 2020","Wednesday, November 25, 2020",Standard Class,SC-20050,Sample Company A,Home Office,United States,Henderson,Kentucky,South,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,128.58,2,11.5836,Cards,5
2213,CA-2020-107874,"Saturday, November 21, 2020","Wednesday, November 25, 2020",Standard Class,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,142.42,1,11.2422,Cards,4
4773,CA-2020-119746,"Monday, November 23, 2020","Friday, November 27, 2020",Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,86.464,1,-4.04,Online,4
